,bottom_layers,layer_height,ironing_enabled,flow_rate_extrusion_offset_factor,material_initial_print_temperature,material_flow,material_print_temperature_layer_0,material_bed_temperature_layer_0,brim_line_count,bridge_fan_speed,retraction_extrusion_window,retraction_hop,material_print_temperature,retraction_amount,retraction_retract_speed,retraction_enable,slicing_tolerance,small_feature_speed_factor,retraction_min_travel,material_bed_temperature,speed_layer_0,speed_print,cool_fan_full_at_height,speed_support_roof,speed_topbottom,speed_travel,speed_travel_layer_0,speed_wall,retraction_count_max,speed_wall_x,support_enable,infill_wall_line_count,support_interface_enable,retraction_hop_enabled,support_tree_angle,bridge_settings_enabled,support_tree_branch_diameter_angle,speed_wall_0,limit_support_retractions,speed_ironing,infill_sparse_density,support_xy_distance_overhang,support_z_distance,top_layers,travel_avoid_distance,wall_line_count,blobs,burning,gaps,layer_misalignment,layer_separation,line_misalignment,lost_adhesion,not_labelable,over_extrusion,overall_ok,poor_bridging,stringing,under_extrusion,warping
375,101.75089855421457,226.6037580257474,62.42310789528708,218.50842802545196,78.88832417226551,182.73901619809075,135.78870901724923,41.11978602724065,239.70484775591626,111.80456321072433,107.39110807808625,28.971101584706815,142.24513525911368,51.285765631318014,126.55978444141056,164.51513783788118,67.13064060668727,226.43715129442288,65.90179162388752,79.82478747774243,217.11281474251172,173.82492716813505,191.95152561186606,106.13159474848223,133.16314343669984,198.22647189856153,96.86335162764256,132.0036879283709,156.99702313622493,136.39695412968004,125.10501845552733,111.30473769759703,135.085144876537,136.82484346215776,24.484893903245478,110.81358659791104,33.5974823874772,35.98775076145327,32.04428248147668,116.02831616709202,242.82367754064924,42.48867850992073,113.62516328845803,201.91929560713135,230.34250289201097,158.86591094327417,6.440330469798307,3.273696250960606,2.8733442270480696,7.1535214639320435,4.181149059807341,5.8241742839316935,4.386866399539354,4.565322224181709,7.55218120579841,5.401827109967763,7.316931666962645,5.838480429692436,8.258840619802369,2.666244521283548
376,101.75089855421457,226.6037580257474,62.42310789528708,218.50842802545196,78.88832417226551,182.73901619809075,135.78870901724923,41.11978602724065,239.70484775591626,111.80456321072433,107.39110807808625,28.971101584706815,142.24513525911368,51.285765631318014,126.55978444141056,187.49627299553015,67.13064060668727,226.43715129442288,65.90179162388752,79.82478747774243,217.11281474251172,173.82492716813505,191.95152561186606,106.13159474848223,133.16314343669984,198.22647189856153,96.86335162764256,132.0036879283709,156.99702313622493,136.39695412968004,125.10501845552733,111.30473769759703,135.085144876537,136.82484346215776,24.484893903245478,110.81358659791104,33.5974823874772,35.98775076145327,32.04428248147668,116.02831616709202,242.82367754064924,42.48867850992073,113.62516328845803,201.91929560713135,230.34250289201097,181.44804578400087,6.440330469798307,3.273696250960606,2.8733442270480696,6.820188130598709,4.425332995346779,5.8241742839316935,4.386866399539354,4.565322224181709,7.55218120579841,5.401827109967763,7.316931666962645,6.1821140100689815,8.514162437492642,2.666244521283548
377,101.75089855421457,226.6037580257474,62.42310789528708,218.50842802545196,78.88832417226551,182.73901619809075,135.78870901724923,41.11978602724065,239.70484775591626,111.80456321072433,107.39110807808625,28.971101584706815,142.24513525911368,51.285765631318014,126.55978444141056,210.4774081531791,67.13064060668727,226.43715129442288,65.90179162388752,79.82478747774243,217.11281474251172,173.82492716813505,191.95152561186606,106.13159474848223,133.16314343669984,198.22647189856153,96.86335162764256,132.0036879283709,156.99702313622493,136.39695412968004,125.10501845552733,111.30473769759703,135.085144876537,136.82484346215776,24.484893903245478,110.81358659791104,33.5974823874772,35.98775076145327,32.04428248147668,116.02831616709202,242.82367754064924,42.48867850992073,113.62516328845803,201.91929560713135,230.34250289201097,204.03018062472756,6.440330469798307,3.273696250960606,2.8733442270480696,6.486854797265376,4.669516930886218,5.8241742839316935,4.386866399539354,4.565322224181709,7.55218120579841,5.401827109967763,7.316931666962645,6.525747590445527,8.769484255182915,2.666244521283548
378,101.75089855421457,226.6037580257474,62.42310789528708,218.50842802545196,78.88832417226551,182.73901619809075,135.78870901724923,41.11978602724065,239.70484775591626,111.80456321072433,107.39110807808625,28.971101584706815,142.24513525911368,51.285765631318014,126.55978444141056,233.45854331082808,67.13064060668727,226.43715129442288,65.90179162388752,79.82478747774243,217.11281474251172,173.82492716813505,191.95152561186606,106.13159474848223,133.16314343669984,198.22647189856153,96.86335162764256,132.0036879283709,156.99702313622493,136.39695412968004,125.10501845552733,111.30473769759703,135.085144876537,136.82484346215776,24.484893903245478,110.81358659791104,33.5974823874772,35.98775076145327,32.04428248147668,116.02831616709202,242.82367754064924,42.48867850992073,113.62516328845803,201.91929560713135,230.34250289201097,226.61231546545426,6.440330469798307,3.273696250960606,2.8733442270480696,6.153521463932042,4.913700866425656,5.8241742839316935,4.386866399539354,4.565322224181709,7.55218120579841,5.401827109967763,7.316931666962645,6.869381170822073,8.997343963686882,2.666244521283548
379,101.75089855421457,226.6037580257474,62.42310789528708,218.50842802545196,78.88832417226551,182.73901619809075,135.78870901724923,41.11978602724065,239.70484775591626,111.80456321072433,107.39110807808625,28.971101584706815,142.24513525911368,51.285765631318014,126.55978444141056,255.0,67.13064060668727,226.43715129442288,65.90179162388752,79.82478747774243,217.11281474251172,173.82492716813505,191.95152561186606,106.13159474848223,133.16314343669984,198.22647189856153,96.86335162764256,132.0036879283709,156.99702313622493,136.39695412968004,125.10501845552733,111.30473769759703,135.085144876537,136.82484346215776,24.484893903245478,110.81358659791104,33.5974823874772,35.98775076145327,32.04428248147668,116.02831616709202,242.82367754064924,42.48867850992073,113.62516328845803,201.91929560713135,230.34250289201097,249.19445030618095,6.440330469798307,3.273696250960606,2.8733442270480696,6.102347642621361,5.08403530410398,5.8241742839316935,4.386866399539354,4.565322224181709,7.55218120579841,5.401827109967763,7.316931666962645,6.965144063533894,8.997343963686882,2.666244521283548
382,70.95673558603637,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,184.9120625541774,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,182.38703233105704,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,4.313863297881718,4.482381194378871,5.153414793881073,2.0566718495023046,2.3342963035668185,8.10147851247769,5.7640627581065305,6.872098990212283,7.534985868010725,5.467308361151604,4.03907545731199
383,93.22213713049436,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,162.61977558534005,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,158.61523795274599,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,4.475534213438571,4.245516551841252,5.153414793881073,2.1893087781751053,2.3342963035668185,8.10147851247769,5.468396158345652,6.872098990212283,6.534985868010725,5.219639688985846,4.03907545731199
384,115.48753867495233,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,140.3274886165027,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,134.84344357443493,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,4.637205128995425,4.008651909303632,5.153414793881073,2.321945706847906,2.3342963035668185,8.10147851247769,5.172729558584774,6.872098990212283,5.534985868010725,4.971971016820087,4.03907545731199
385,137.7529402194103,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,118.03520164766536,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,111.07164919612387,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,4.7988760445522765,3.7717872667660126,5.153414793881073,2.4545826355207065,2.3342963035668185,8.10147851247769,4.877062958823896,6.872098990212283,4.534985868010725,4.724302344654329,4.03907545731199
386,160.01834176386828,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,95.74291467882801,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,87.29985481781281,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,4.96054696010913,3.5349226242283924,5.153414793881073,2.587219564193507,2.3342963035668185,8.10147851247769,4.581396359063018,6.872098990212283,3.5349858680107253,4.47663367248857,4.03907545731199
387,182.28374330832625,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,73.45062770999067,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,63.52806043950176,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,5.122217875665982,3.298057981690773,5.153414793881073,2.7198564928663083,2.3342963035668185,8.10147851247769,4.28572975930214,6.872098990212283,2.534985868010726,4.228965000322812,4.03907545731199
388,204.54914485278422,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,51.15834074115333,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,39.7562660611907,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,5.283888791222836,3.061193339153153,5.153414793881073,2.852493421539109,2.3342963035668185,8.10147851247769,3.9900631595412626,6.872098990212283,1.534985868010726,3.9812963281570535,4.03907545731199
389,226.8145463972422,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,28.866053772315993,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,15.984471682879647,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,5.445559706779689,2.8243286966155337,5.153414793881073,2.9355060209111534,2.3342963035668185,8.10147851247769,3.6943965597803845,6.872098990212283,0.5349858680107258,3.733627655991295,4.03907545731199
390,249.07994794170017,123.30676707485222,47.745930876912084,30.07537686152608,87.75876249793404,105.01115711054642,27.86861188796018,252.093994122492,208.66850651948505,71.90561627490044,11.683406965212201,111.07402970995538,98.42754142834636,111.01594162218521,154.71885067396684,6.573766803478655,46.61574400503619,189.1117313465364,88.40647398587195,35.58719041622561,151.667315327904,124.73892609081358,183.8755166065281,11.847619372850662,164.55121904249717,119.53362073855789,122.25073109969372,38.983666142215675,219.1357392952013,225.24856740939967,234.7697938597598,58.53598612425529,87.05370218234054,12.777205872718111,129.6150371235451,87.3129375867103,202.5865427764505,100.14634977592283,158.79072997199307,0.0,191.46383910993922,137.96246352862818,119.28336495667207,183.51466496196528,95.31304369229713,104.88006450394793,4.038031258640416,7.373463230094605,2.893381235909211,5.602868185937036,2.6685417932293536,5.153414793881073,2.9355060209111534,2.3342963035668185,8.10147851247769,3.3987299600195064,6.872098990212283,0.0,3.4859589838255367,4.03907545731199
392,171.90293448916998,204.8185020515767,235.07237478952374,193.85885869921646,167.98033591791793,201.64933275941684,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,194.2568858931094,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,42.987565260032156,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,3.415095692428263,8.167812787678521,5.526609648252722,6.135991026211428,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,4.067613579046513,8.36771718696979,6.3592188332821795
393,171.90293448916998,181.0337695852375,235.07237478952374,193.85885869921646,167.98033591791793,178.20477563360882,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,171.7547595907589,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,66.80398640001005,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,3.5609401135238343,8.167812787678521,5.350128919167919,6.141263174272084,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,3.731142548598381,7.36771718696979,6.3592188332821795
394,171.90293448916998,157.24903711889831,235.07237478952374,193.85885869921646,167.98033591791793,154.7602185078008,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,149.25263328840842,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,90.62040753998794,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,3.706784534619406,8.167812787678521,5.173648190083118,6.146535322332741,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,3.394671518150249,6.36771718696979,6.3592188332821795
395,171.90293448916998,133.46430465255912,235.07237478952374,193.85885869921646,167.98033591791793,131.31566138199278,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,126.75050698605793,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,114.43682867996583,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,3.8526289557149767,8.167812787678521,4.997167460998315,6.151807470393398,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,3.0582004877021176,5.36771718696979,6.3592188332821795
396,171.90293448916998,109.67957218621993,235.07237478952374,193.85885869921646,167.98033591791793,107.87110425618476,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,104.24838068370744,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,138.25324981994373,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,3.9984733768105483,8.167812787678521,4.820686731913513,6.157079618454054,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,2.721729457253985,4.367717186969791,6.3592188332821795
397,171.90293448916998,85.89483971988074,235.07237478952374,193.85885869921646,167.98033591791793,84.42654713037675,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,81.74625438135695,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,162.0696709599216,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,4.14431779790612,8.167812787678521,4.644206002828711,6.16235176651471,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,2.3852584268058528,3.3677171869697906,6.3592188332821795
398,171.90293448916998,62.110107253541535,235.07237478952374,193.85885869921646,167.98033591791793,60.98199000456873,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,59.24412807900645,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,185.88609209989949,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,4.290162219001692,8.167812787678521,4.467725273743909,6.167623914575366,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,2.0487873963577212,2.367717186969791,6.3592188332821795
399,171.90293448916998,38.325374787202335,235.07237478952374,193.85885869921646,167.98033591791793,37.53743287876071,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,36.742001776655954,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,209.70251323987736,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,4.436006640097263,8.167812787678521,4.291244544659107,6.172896062636023,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,1.712316365909589,1.3677171869697913,6.3592188332821795
400,171.90293448916998,14.540642320863135,235.07237478952374,193.85885869921646,167.98033591791793,14.09287575295269,127.69961755667872,81.38490612505787,185.17593273789478,188.22371312869473,231.3011388476385,137.5579608737222,181.00038771614277,218.4173834471461,58.27039102745555,14.239875474305457,193.69752594904958,117.58035468950145,161.3950300609615,218.61265455166395,33.98909185911269,101.80515653719681,34.48879845277234,228.1983684148149,92.89128775203818,168.2875817879661,189.55491599390837,152.92231596257756,17.00504846059964,21.363304722198166,120.55991305354453,160.09993258668808,242.26557912923147,87.39197890251374,233.51893437985524,45.195052818564506,172.9139855243562,215.5105844414484,215.73192813351673,32.92085990734476,10.264703684680558,66.11823191053409,167.64942109446034,40.01140641709061,158.69451906254935,131.17175514507147,7.584006852404545,4.581705500399549,8.167812787678521,4.163493357642696,6.178168210696679,2.6905436835528707,8.753323013639132,5.971123591040777,1.7716770375523443,4.075386994346426,1.8451204605911657,1.416219835212835,0.3677171869697913,6.3592188332821795
403,91.14148674812108,210.38059445266467,231.30701336192467,43.49131777459351,188.93878486587826,108.73465772383143,130.27513919944488,106.9217519215916,165.00330852654793,238.53994829932554,73.79142143696038,11.579560613786384,130.23588576495854,156.96909094008802,167.1614383332983,114.60253696232274,146.5542554625319,87.3024204915138,185.95482171597044,153.46226664584464,101.3171069634748,101.64713792688026,99.63630635631979,73.03172931377982,91.7373084280623,104.07995039890832,185.68120457481544,112.21277759955586,120.17100364622395,167.58970381485142,32.080789669632736,141.76321536841408,23.389538160046705,170.20993040242328,38.363967350122095,167.15702327747832,169.0419771235743,149.50648695332154,5.040443562386377,158.98276701800887,83.26944488130388,145.4322324194786,160.79030780384744,91.54160917859872,74.14914836471254,6.107801964686672,4.231257127952714,5.25479253717794,6.69138746839523,7.39605057307833,5.159934678074642,2.915917686472407,4.648658605503792,5.63997996822592,3.552701167021353,6.70400533479738,3.3205315895188434,5.8532938683132185,6.5989575232987505,7.891065848248646
404,91.14148674812108,210.38059445266467,231.30701336192467,43.49131777459351,166.32100023628763,108.73465772383143,130.27513919944488,106.9217519215916,165.00330852654793,238.53994829932554,73.79142143696038,11.579560613786384,130.23588576495854,156.96909094008802,167.1614383332983,114.60253696232274,146.5542554625319,87.3024204915138,161.65648508997444,153.46226664584464,101.3171069634748,101.64713792688026,99.63630635631979,73.03172931377982,91.7373084280623,104.07995039890832,163.5518283762987,112.21277759955586,120.17100364622395,167.58970381485142,32.080789669632736,141.76321536841408,23.389538160046705,170.20993040242328,38.363967350122095,167.15702327747832,169.0419771235743,149.50648695332154,5.040443562386377,158.98276701800887,83.26944488130388,145.4322324194786,160.79030780384744,91.54160917859872,96.41695021282376,6.107801964686672,4.231257127952714,5.127577668295956,6.194481016523816,7.561258538695733,5.159934678074642,3.3993965081599,4.648658605503792,5.63997996822592,3.804604738359447,6.70400533479738,3.3205315895188434,5.8532938683132185,6.5989575232987505,7.091065848248645
405,91.14148674812108,210.38059445266467,231.30701336192467,43.49131777459351,143.703215606697,108.73465772383143,130.27513919944488,106.9217519215916,165.00330852654793,238.53994829932554,73.79142143696038,11.579560613786384,130.23588576495854,156.96909094008802,167.1614383332983,114.60253696232274,146.5542554625319,87.3024204915138,137.35814846397844,153.46226664584464,101.3171069634748,101.64713792688026,99.63630635631979,73.03172931377982,91.7373084280623,104.07995039890832,141.42245217778193,112.21277759955586,120.17100364622395,167.58970381485142,32.080789669632736,141.76321536841408,23.389538160046705,170.20993040242328,38.363967350122095,167.15702327747832,169.0419771235743,149.50648695332154,5.040443562386377,158.98276701800887,83.26944488130388,145.4322324194786,160.79030780384744,91.54160917859872,118.68475206093498,6.107801964686672,4.231257127952714,5.000362799413972,5.6975745646524025,7.726466504313136,5.159934678074642,3.8828753298473933,4.648658605503792,5.63997996822592,4.05650830969754,6.70400533479738,3.3205315895188434,5.8532938683132185,6.5989575232987505,6.291065848248645
406,91.14148674812108,210.38059445266467,231.30701336192467,43.49131777459351,121.08543097710636,108.73465772383143,130.27513919944488,106.9217519215916,165.00330852654793,238.53994829932554,73.79142143696038,11.579560613786384,130.23588576495854,156.96909094008802,167.1614383332983,114.60253696232274,146.5542554625319,87.3024204915138,113.05981183798242,153.46226664584464,101.3171069634748,101.64713792688026,99.63630635631979,73.03172931377982,91.7373084280623,104.07995039890832,119.29307597926518,112.21277759955586,120.17100364622395,167.58970381485142,32.080789669632736,141.76321536841408,23.389538160046705,170.20993040242328,38.363967350122095,167.15702327747832,169.0419771235743,149.50648695332154,5.040443562386377,158.98276701800887,83.26944488130388,145.4322324194786,160.79030780384744,91.54160917859872,140.9525539090462,6.107801964686672,4.231257127952714,4.8731479305319905,5.200668112780988,7.891674469930539,5.159934678074642,4.366354151534887,4.648658605503792,5.63997996822592,4.308411881035632,6.70400533479738,3.3205315895188434,5.8532938683132185,6.5989575232987505,5.491065848248645
